atomic_id,PKA_Category,cognitive_persistence_factor,recursion_id,intelligence_weighting,optimization_index,iteration_cycle,compression_id,entropy_factor,fractal_density,memory_hash,query_vector,retrieval_depth,associative_scaling,meta-context_score,evolution_id,adaptive_recursion,iterative_refinement_score,intelligence_maturity_index,proprietary_tier,encryption_status
67a8075d-d320-8004-8fe5-8f3db03c01dc,AIL,0.85,67a8075d-d320-8004-8fe5-8f3db03c01dc,1.0,0.92,1,-5261476368326541675,0.1,0.97,4953677763022062559,Learning Like the Elite,1,1.4,0.88,67a8075d-d320-8004-8fe5-8f3db03c01dc,1,0.94,0.9,Tier-3,Encrypted
67a804fe-59cc-8004-9407-6c793443455d,AIL,0.85,67a804fe-59cc-8004-9407-6c793443455d,1.0,0.92,1,-1768694950270799212,0.1,0.97,-1851589617163866017,The Truth About Power,1,1.4,0.88,67a804fe-59cc-8004-9407-6c793443455d,1,0.94,0.9,Tier-3,Encrypted
67a804be-2f0c-8004-867f-a2ea96797d83,AIL,0.85,67a804be-2f0c-8004-867f-a2ea96797d83,1.0,0.92,1,-8049074562612109014,0.1,0.97,-2581894242835387780,Power Mastery Cognitive Hacks,1,1.4,0.88,67a804be-2f0c-8004-867f-a2ea96797d83,1,0.94,0.9,Tier-3,Encrypted
67a80411-d41c-8004-8881-33ff8449fb49,AIL,0.85,67a80411-d41c-8004-8881-33ff8449fb49,1.0,0.92,1,7295638172980479268,0.1,0.97,93561489714466034,Power Mastery Game Theory,1,1.4,0.88,67a80411-d41c-8004-8881-33ff8449fb49,1,0.94,0.9,Tier-3,Encrypted
67a800ad-acec-8004-a736-bbc35178df10,AIL,0.85,67a800ad-acec-8004-a736-bbc35178df10,1.0,0.92,1,-7304428974471270101,0.1,0.97,-5790288281660067958,Hidden Power Realities,1,1.4,0.88,67a800ad-acec-8004-a736-bbc35178df10,1,0.94,0.9,Tier-3,Encrypted
67a80079-9c00-8004-9dd8-6a2d1f9506c2,AIL,0.85,67a80079-9c00-8004-9dd8-6a2d1f9506c2,1.0,0.92,1,1836850527656178965,0.1,0.97,-4643085189872784354,Hidden Power Dynamics Explained,1,1.4,0.88,67a80079-9c00-8004-9dd8-6a2d1f9506c2,1,0.94,0.9,Tier-3,Encrypted
67a80026-94c4-8004-996a-93b009f9a070,AIL,0.85,67a80026-94c4-8004-996a-93b009f9a070,1.0,0.92,1,8199321897234014900,0.1,0.97,-8096420570066322581,Israel Wealth Truths,1,1.4,0.88,67a80026-94c4-8004-996a-93b009f9a070,1,0.94,0.9,Tier-3,Encrypted
67a7fdc4-2888-8004-88bc-852efec6fd7c,AIL,0.85,67a7fdc4-2888-8004-88bc-852efec6fd7c,1.0,0.92,1,8589937402073447116,0.1,0.97,4197383963848429235,US Israel Power Dynamics,1,1.4,0.88,67a7fdc4-2888-8004-88bc-852efec6fd7c,1,0.94,0.9,Tier-3,Encrypted
67a7fb79-78a0-8004-9c4a-238dd780d56a,AIL,0.85,67a7fb79-78a0-8004-9c4a-238dd780d56a,1.0,0.92,1,5533771053859979992,0.1,0.97,4573555127924275697,Brutal Truths Israel Palestine,1,1.4,0.88,67a7fb79-78a0-8004-9c4a-238dd780d56a,1,0.94,0.9,Tier-3,Encrypted
67a7fa3e-1900-8004-bc58-4628ea2d90ae,AIL,0.85,67a7fa3e-1900-8004-bc58-4628ea2d90ae,1.0,0.92,1,4067446797354671665,0.1,0.97,8108375185170103947,Brutal Truths About Israel,1,1.4,0.88,67a7fa3e-1900-8004-bc58-4628ea2d90ae,1,0.94,0.9,Tier-3,Encrypted
67a7f227-2694-8004-a8a9-f223ba0372e6,AIL,0.85,67a7f227-2694-8004-a8a9-f223ba0372e6,1.0,0.92,1,7988055312683630978,0.1,0.97,-5233652671504641554,Scaling Solana ML Mastery,1,1.4,0.88,67a7f227-2694-8004-a8a9-f223ba0372e6,1,0.94,0.9,Tier-3,Encrypted
67a7f221-84fc-8004-b180-60c8f7550885,AIL,0.85,67a7f221-84fc-8004-b180-60c8f7550885,1.0,0.92,1,-3863389739979242063,0.1,0.97,-7744879719470119422,AI-Driven Solana Business Models,1,1.4,0.88,67a7f221-84fc-8004-b180-60c8f7550885,1,0.94,0.9,Tier-3,Encrypted
67a7f19d-c320-8004-86e6-e90e70eb4db1,AIL,0.85,67a7f19d-c320-8004-86e6-e90e70eb4db1,1.0,0.92,1,-5018181331342730336,0.1,0.97,-6468463046176425898,Solana AI Trading Mastery,1,1.4,0.88,67a7f19d-c320-8004-86e6-e90e70eb4db1,1,0.94,0.9,Tier-3,Encrypted
67a7c929-19c4-8004-badd-0a496192f7d3,AIL,0.85,67a7c929-19c4-8004-badd-0a496192f7d3,1.0,0.92,1,4819699057725765369,0.1,0.97,-8119216288395625712,Elite System Truths,1,1.4,0.88,67a7c929-19c4-8004-badd-0a496192f7d3,1,0.94,0.9,Tier-3,Encrypted
67a7e332-a894-8004-8b5f-19bd267325ba,AIL,0.85,67a7e332-a894-8004-8b5f-19bd267325ba,1.0,0.92,1,-870090616215410658,0.1,0.97,-700498042049674206,Elite Strategy for Adoption,1,1.4,0.88,67a7e332-a894-8004-8b5f-19bd267325ba,1,0.94,0.9,Tier-3,Encrypted
67a7e36f-4ee0-8004-b488-1eeb1652ec71,AIL,0.85,67a7e36f-4ee0-8004-b488-1eeb1652ec71,1.0,0.92,1,-4280389893421334495,0.1,0.97,6068757425668754031,Elite 1% Strategy Guide,1,1.4,0.88,67a7e36f-4ee0-8004-b488-1eeb1652ec71,1,0.94,0.9,Tier-3,Encrypted
67a7ddef-a040-8004-a2e5-dc7d8067f871,AIL,0.85,67a7ddef-a040-8004-a2e5-dc7d8067f871,1.0,0.92,1,4416841373580283008,0.1,0.97,-8148337248859105761,Truth Behind Researcher Disappearances,1,1.4,0.88,67a7ddef-a040-8004-a2e5-dc7d8067f871,1,0.94,0.9,Tier-3,Encrypted
67a7db19-fadc-8004-a1cf-39b62122bd46,AIL,0.85,67a7db19-fadc-8004-a1cf-39b62122bd46,1.0,0.92,1,-2634544373044255279,0.1,0.97,-6385177606461177333,Stagnation of Advancement Realities,1,1.4,0.88,67a7db19-fadc-8004-a1cf-39b62122bd46,1,0.94,0.9,Tier-3,Encrypted
67a7da26-f0ec-8004-ab07-c5494809a766,AIL,0.85,67a7da26-f0ec-8004-ab07-c5494809a766,1.0,0.92,1,5855483298074655616,0.1,0.97,-1594816655414735424,Slowing Tech Progress Reality,1,1.4,0.88,67a7da26-f0ec-8004-ab07-c5494809a766,1,0.94,0.9,Tier-3,Encrypted
67a7d697-d7d8-8004-98ae-4b64c805b604,AIL,0.85,67a7d697-d7d8-8004-98ae-4b64c805b604,1.0,0.92,1,6462322007511162367,0.1,0.97,1299459718037317388,Elite System Exposed Truths,1,1.4,0.88,67a7d697-d7d8-8004-98ae-4b64c805b604,1,0.94,0.9,Tier-3,Encrypted
67a7d64f-7f54-8004-99ad-bc2728d5ccd0,AIL,0.85,67a7d64f-7f54-8004-99ad-bc2728d5ccd0,1.0,0.92,1,494486679928671435,0.1,0.97,-710272996272691560,Flipping Elite Power Dynamics,1,1.4,0.88,67a7d64f-7f54-8004-99ad-bc2728d5ccd0,1,0.94,0.9,Tier-3,Encrypted
67a7cd9a-06c0-8004-9512-c05ebf87207a,AIL,0.85,67a7cd9a-06c0-8004-9512-c05ebf87207a,1.0,0.92,1,-8139044250240792940,0.1,0.97,-827098074521464120,OpenAI Brutal Truths,1,1.4,0.88,67a7cd9a-06c0-8004-9512-c05ebf87207a,1,0.94,0.9,Tier-3,Encrypted
67a7ce7d-896c-8004-b688-e52db943193d,AIL,0.85,67a7ce7d-896c-8004-b688-e52db943193d,1.0,0.92,1,-1510182055134494191,0.1,0.97,5331951723874682103,Billionaire Systemic Change Myth,1,1.4,0.88,67a7ce7d-896c-8004-b688-e52db943193d,1,0.94,0.9,Tier-3,Encrypted
67a7cb00-51fc-8004-84c3-4512152b5b55,AIL,0.85,67a7cb00-51fc-8004-84c3-4512152b5b55,1.0,0.92,1,-2985451239499971613,0.1,0.97,-2969582439397224171,U.S. Decline: Brutal Truths,1,1.4,0.88,67a7cb00-51fc-8004-84c3-4512152b5b55,1,0.94,0.9,Tier-3,Encrypted
67a7c99a-fb8c-8004-9d73-7c69ad377f71,AIL,0.85,67a7c99a-fb8c-8004-9d73-7c69ad377f71,1.0,0.92,1,-294760333172063941,0.1,0.97,3703523741748191290,US Global Dominance Reality,1,1.4,0.88,67a7c99a-fb8c-8004-9d73-7c69ad377f71,1,0.94,0.9,Tier-3,Encrypted
67a7c80d-3f88-8004-bb52-a88aea066d8a,AIL,0.85,67a7c80d-3f88-8004-bb52-a88aea066d8a,1.0,0.92,1,-3385100690130917698,0.1,0.97,8545267984423752868,Class Consciousness and Decentralization,1,1.4,0.88,67a7c80d-3f88-8004-bb52-a88aea066d8a,1,0.94,0.9,Tier-3,Encrypted
67a7c719-2b2c-8004-8b88-20d937bbcdaf,AIL,0.85,67a7c719-2b2c-8004-8b88-20d937bbcdaf,1.0,0.92,1,3701875984315027644,0.1,0.97,-5069263443193505336,Class Dynamics Revolution Reality,1,1.4,0.88,67a7c719-2b2c-8004-8b88-20d937bbcdaf,1,0.94,0.9,Tier-3,Encrypted
67a7c634-0400-8004-9eca-835c6d80c454,AIL,0.85,67a7c634-0400-8004-9eca-835c6d80c454,1.0,0.92,1,9084129168180322344,0.1,0.97,-7432160032703212601,Brutal Crypto Truths,1,1.4,0.88,67a7c634-0400-8004-9eca-835c6d80c454,1,0.94,0.9,Tier-3,Encrypted
67a7c0d4-f320-8004-936d-133928f017a9,AIL,0.85,67a7c0d4-f320-8004-936d-133928f017a9,1.0,0.92,1,7692726994464978021,0.1,0.97,-6445309703685772816,Class Consciousness Revolution Analysis,1,1.4,0.88,67a7c0d4-f320-8004-936d-133928f017a9,1,0.94,0.9,Tier-3,Encrypted
67a7c269-4c64-8004-9fc7-afc47396ad32,AIL,0.85,67a7c269-4c64-8004-9fc7-afc47396ad32,1.0,0.92,1,158905057512546612,0.1,0.97,906681936183626523,Blockchain Governance Solutions,1,1.4,0.88,67a7c269-4c64-8004-9fc7-afc47396ad32,1,0.94,0.9,Tier-3,Encrypted
67a7b00f-2a54-8004-90be-0cb34d01eea0,AIL,0.85,67a7b00f-2a54-8004-90be-0cb34d01eea0,1.0,0.92,1,7988619895981379891,0.1,0.97,5330576780116769853,Brutal Truths About US,1,1.4,0.88,67a7b00f-2a54-8004-90be-0cb34d01eea0,1,0.94,0.9,Tier-3,Encrypted
67a7ba02-23a4-8004-b1a1-ed0fb4336480,AIL,0.85,67a7ba02-23a4-8004-b1a1-ed0fb4336480,1.0,0.92,1,5956725011294521159,0.1,0.97,7074203654309867475,White Supremacy Uncovered,1,1.4,0.88,67a7ba02-23a4-8004-b1a1-ed0fb4336480,1,0.94,0.9,Tier-3,Encrypted
67a7b12c-13c4-8004-afa6-484e3583cfbb,AIL,0.85,67a7b12c-13c4-8004-afa6-484e3583cfbb,1.0,0.92,1,-3941558846841525659,0.1,0.97,5016176437980573920,Exposing US Power Structures,1,1.4,0.88,67a7b12c-13c4-8004-afa6-484e3583cfbb,1,0.94,0.9,Tier-3,Encrypted
67a7b082-32b4-8004-9940-f7d01b13d159,AIL,0.85,67a7b082-32b4-8004-9940-f7d01b13d159,1.0,0.92,1,-6400929318759987346,0.1,0.97,8248740619802641316,US Healthcare Truths Uncovered,1,1.4,0.88,67a7b082-32b4-8004-9940-f7d01b13d159,1,0.94,0.9,Tier-3,Encrypted
67a7a6b0-ab48-8004-9e6f-68dda9ec4436,AIL,0.85,67a7a6b0-ab48-8004-9e6f-68dda9ec4436,1.0,0.92,1,-7949332024064648381,0.1,0.97,-6022581529857811985,US Education System Truths,1,1.4,0.88,67a7a6b0-ab48-8004-9e6f-68dda9ec4436,1,0.94,0.9,Tier-3,Encrypted
67a79339-79cc-8004-9546-32ed0245e251,AIL,0.85,67a79339-79cc-8004-9546-32ed0245e251,1.0,0.92,1,-7433189621140870944,0.1,0.97,1113836356521150569,Psychological Influence Strategy,1,1.4,0.88,67a79339-79cc-8004-9546-32ed0245e251,1,0.94,0.9,Tier-3,Encrypted
67a79227-4738-8004-b0e6-97c1c32a7721,AIL,0.85,67a79227-4738-8004-b0e6-97c1c32a7721,1.0,0.92,1,-288437127148302560,0.1,0.97,3974222774597367163,OSINT Investigation Guide Malta,1,1.4,0.88,67a79227-4738-8004-b0e6-97c1c32a7721,1,0.94,0.9,Tier-3,Encrypted
67a79111-1b10-8004-9f81-477c0957fb23,AIL,0.85,67a79111-1b10-8004-9f81-477c0957fb23,1.0,0.92,1,1862965175847833045,0.1,0.97,1835960080255801035,Social Engineering Attack Plan,1,1.4,0.88,67a79111-1b10-8004-9f81-477c0957fb23,1,0.94,0.9,Tier-3,Encrypted
67a779b8-09e0-8004-812b-261ff3291250,AIL,0.85,67a779b8-09e0-8004-812b-261ff3291250,1.0,0.92,1,1439833059271249193,0.1,0.97,-2880757312946942244,Infrared Light Therapy Disruptions,1,1.4,0.88,67a779b8-09e0-8004-812b-261ff3291250,1,0.94,0.9,Tier-3,Encrypted
67a776ec-e5c8-8004-8b53-2a5bb8bf954e,AIL,0.85,67a776ec-e5c8-8004-8b53-2a5bb8bf954e,1.0,0.92,1,5051507388630557655,0.1,0.97,-7062742537470498812,40 Hz PBM Parkinson's,1,1.4,0.88,67a776ec-e5c8-8004-8b53-2a5bb8bf954e,1,0.94,0.9,Tier-3,Encrypted
67a77510-3eb8-8004-a969-0d31810a9b77,AIL,0.85,67a77510-3eb8-8004-a969-0d31810a9b77,1.0,0.92,1,3366137598160059764,0.1,0.97,-3079773158818989524,Full-Scale vs Lab Prototype,1,1.4,0.88,67a77510-3eb8-8004-a969-0d31810a9b77,1,0.94,0.9,Tier-3,Encrypted
67a772ff-54bc-8004-ab1a-fcd8343d3dd9,AIL,0.85,67a772ff-54bc-8004-ab1a-fcd8343d3dd9,1.0,0.92,1,-3612797943636010347,0.1,0.97,2300725278434402781,Gonzalez-Lima Lab Research,1,1.4,0.88,67a772ff-54bc-8004-ab1a-fcd8343d3dd9,1,0.94,0.9,Tier-3,Encrypted
67a77022-f278-8004-bc5e-e92e48d505f4,AIL,0.85,67a77022-f278-8004-bc5e-e92e48d505f4,1.0,0.92,1,-1023554337668324393,0.1,0.97,-2808771294762257134,Consciousness AI Free Will,1,1.4,0.88,67a77022-f278-8004-bc5e-e92e48d505f4,1,0.94,0.9,Tier-3,Encrypted
67a76fb5-2720-8004-8c09-f1312a790180,AIL,0.85,67a76fb5-2720-8004-8c09-f1312a790180,1.0,0.92,1,-5043803489360065563,0.1,0.97,-7051813985340369537,Consciousness and Free Will,1,1.4,0.88,67a76fb5-2720-8004-8c09-f1312a790180,1,0.94,0.9,Tier-3,Encrypted
67a76884-e308-8004-a0f7-20ef1cb3a2da,AIL,0.85,67a76884-e308-8004-a0f7-20ef1cb3a2da,1.0,0.92,1,723279238805857076,0.1,0.97,6783738185616131785,Photobiomodulation Industry Disruptions,1,1.4,0.88,67a76884-e308-8004-a0f7-20ef1cb3a2da,1,0.94,0.9,Tier-3,Encrypted
67a76626-3430-8004-9891-ddec2c9546db,AIL,0.85,67a76626-3430-8004-9891-ddec2c9546db,1.0,0.92,1,1982825047142618976,0.1,0.97,-6591459876469089955,PBM Industry Disruption Forecast,1,1.4,0.88,67a76626-3430-8004-9891-ddec2c9546db,1,0.94,0.9,Tier-3,Encrypted
67a758ae-f588-8004-bf69-62431b009769,AIL,0.85,67a758ae-f588-8004-bf69-62431b009769,1.0,0.92,1,1040640391671979191,0.1,0.97,-1340602285918905812,Consciousness and Quantum Reality,1,1.4,0.88,67a758ae-f588-8004-bf69-62431b009769,1,0.94,0.9,Tier-3,Encrypted
67a758a2-4aac-8004-8b75-d93fc42b3aa1,AIL,0.85,67a758a2-4aac-8004-8b75-d93fc42b3aa1,1.0,0.92,1,9142646483847758188,0.1,0.97,-910279452219486443,LENR and Energy Revolution,1,1.4,0.88,67a758a2-4aac-8004-8b75-d93fc42b3aa1,1,0.94,0.9,Tier-3,Encrypted
67a75895-05f0-8004-8832-7193927fae97,AIL,0.85,67a75895-05f0-8004-8832-7193927fae97,1.0,0.92,1,3936134936307608273,0.1,0.97,2154080566029511453,Reversing Aging Controversy,1,1.4,0.88,67a75895-05f0-8004-8832-7193927fae97,1,0.94,0.9,Tier-3,Encrypted
67a751b5-a960-8004-9085-5019c6818410,AIL,0.85,67a751b5-a960-8004-9085-5019c6818410,1.0,0.92,1,9142646483847758188,0.1,0.97,-2591679932291957184,LENR and Energy Revolution,1,1.4,0.88,67a751b5-a960-8004-9085-5019c6818410,1,0.94,0.9,Tier-3,Encrypted
67a7504b-93f4-8004-b7d4-562bb55ecee5,AIL,0.85,67a7504b-93f4-8004-b7d4-562bb55ecee5,1.0,0.92,1,110996088314811155,0.1,0.97,-8944526144081977424,DAO Governance Disruptions Analysis,1,1.4,0.88,67a7504b-93f4-8004-b7d4-562bb55ecee5,1,0.94,0.9,Tier-3,Encrypted
67a7481f-7c80-8004-b5b3-63255f37e104,AIL,0.85,67a7481f-7c80-8004-b5b3-63255f37e104,1.0,0.92,1,-4092807337859846613,0.1,0.97,4640834354967691167,Aging Reversal Controversy,1,1.4,0.88,67a7481f-7c80-8004-b5b3-63255f37e104,1,0.94,0.9,Tier-3,Encrypted
67a74b1e-d3c8-8004-ab10-05445424feae,AIL,0.85,67a74b1e-d3c8-8004-ab10-05445424feae,1.0,0.92,1,-3338313273972874859,0.1,0.97,3930294577800400300,Living Intelligence Investment Strategy,1,1.4,0.88,67a74b1e-d3c8-8004-ab10-05445424feae,1,0.94,0.9,Tier-3,Encrypted
67a74a4e-4f88-8004-a9df-fbeaf74953d5,AIL,0.85,67a74a4e-4f88-8004-a9df-fbeaf74953d5,1.0,0.92,1,-7104694837694581913,0.1,0.97,-3186026087556910376,Predicting Wealth Trends AI,1,1.4,0.88,67a74a4e-4f88-8004-a9df-fbeaf74953d5,1,0.94,0.9,Tier-3,Encrypted
67a748b2-20d0-8004-b716-fe97c6b64e6f,AIL,0.85,67a748b2-20d0-8004-b716-fe97c6b64e6f,1.0,0.92,1,-8656709578359563398,0.1,0.97,-6960848493271722170,Structured Water Discovery,1,1.4,0.88,67a748b2-20d0-8004-b716-fe97c6b64e6f,1,0.94,0.9,Tier-3,Encrypted
67a6d3bc-8454-8004-ac76-5a6f694272e4,AIL,0.85,67a6d3bc-8454-8004-ac76-5a6f694272e4,1.0,0.92,1,-5635375810294187192,0.1,0.97,6966659612816701399,rESWT for Cervical Pain,1,1.4,0.88,67a6d3bc-8454-8004-ac76-5a6f694272e4,1,0.94,0.9,Tier-3,Encrypted
67a6b58a-2270-8004-8adf-7c36b735fdb2,AIL,0.85,67a6b58a-2270-8004-8adf-7c36b735fdb2,1.0,0.92,1,-1698185983168246580,0.1,0.97,-4107016044897394289,Hypertrophy Training vs HiFEM,1,1.4,0.88,67a6b58a-2270-8004-8adf-7c36b735fdb2,1,0.94,0.9,Tier-3,Encrypted
67a6b259-197c-8004-b847-1b1bfb8c0738,AIL,0.85,67a6b259-197c-8004-b847-1b1bfb8c0738,1.0,0.92,1,-5450877001027323414,0.1,0.97,7935766336174760643,HIFEM Performance Enhancement Protocol,1,1.4,0.88,67a6b259-197c-8004-b847-1b1bfb8c0738,1,0.94,0.9,Tier-3,Encrypted
67a69143-8644-8004-ba5c-3fa4957812c7,AIL,0.85,67a69143-8644-8004-ba5c-3fa4957812c7,1.0,0.92,1,-3287802796219717000,0.1,0.97,-2680187611411398753,Klockyeur Meaning Inquiry,1,1.4,0.88,67a69143-8644-8004-ba5c-3fa4957812c7,1,0.94,0.9,Tier-3,Encrypted
67a68a69-c948-8004-a30c-1bb9fa739402,AIL,0.85,67a68a69-c948-8004-a30c-1bb9fa739402,1.0,0.92,1,-7674234811883103510,0.1,0.97,8011282799865624269,Discretion Meaning Explained,1,1.4,0.88,67a68a69-c948-8004-a30c-1bb9fa739402,1,0.94,0.9,Tier-3,Encrypted
67a68286-4c94-8004-80f3-78fdb2c41171,AIL,0.85,67a68286-4c94-8004-80f3-78fdb2c41171,1.0,0.92,1,-6162260230206007629,0.1,0.97,157837204601386131,HIEMT FDA Approval,1,1.4,0.88,67a68286-4c94-8004-80f3-78fdb2c41171,1,0.94,0.9,Tier-3,Encrypted
67736b20-8060-8004-98d4-a68f46a3a6a7,AIL,0.85,67736b20-8060-8004-98d4-a68f46a3a6a7,1.0,0.92,1,-5738997260065278166,0.1,0.97,636336257965950364,Authentic System Creation Unpacked,1,1.4,0.88,67736b20-8060-8004-98d4-a68f46a3a6a7,1,0.94,0.9,Tier-3,Encrypted
67a67ebc-bacc-8004-8254-b8459cfe75fb,AIL,0.85,67a67ebc-bacc-8004-8254-b8459cfe75fb,1.0,0.92,1,931437673665504366,0.1,0.97,9047358903076218975,New chat,1,1.4,0.88,67a67ebc-bacc-8004-8254-b8459cfe75fb,1,0.94,0.9,Tier-3,Encrypted
67a6750d-edc8-8004-b0e2-f8a7888481ec,AIL,0.85,67a6750d-edc8-8004-b0e2-f8a7888481ec,1.0,0.92,1,5946667263868719184,0.1,0.97,8476518730489913524,HIFEM FDA Approvals,1,1.4,0.88,67a6750d-edc8-8004-b0e2-f8a7888481ec,1,0.94,0.9,Tier-3,Encrypted
67a6683b-44a8-8004-aea1-5d273b305e1a,AIL,0.85,67a6683b-44a8-8004-aea1-5d273b305e1a,1.0,0.92,1,5587237341716955307,0.1,0.97,-6396003597962666130,HIEMT Benefits for Recovery,1,1.4,0.88,67a6683b-44a8-8004-aea1-5d273b305e1a,1,0.94,0.9,Tier-3,Encrypted
67a6697e-d99c-8004-83e5-ca1720bb6c01,AIL,0.85,67a6697e-d99c-8004-83e5-ca1720bb6c01,1.0,0.92,1,3681769319946348930,0.1,0.97,-1598440430346324878,HIEMT vs HIFEM,1,1.4,0.88,67a6697e-d99c-8004-83e5-ca1720bb6c01,1,0.94,0.9,Tier-3,Encrypted
67a6695e-ec7c-8004-9761-34769c06c15d,AIL,0.85,67a6695e-ec7c-8004-9761-34769c06c15d,1.0,0.92,1,4429527801519409865,0.1,0.97,-4786299699701002477,HIFEM Technology Overview,1,1.4,0.88,67a6695e-ec7c-8004-9761-34769c06c15d,1,0.94,0.9,Tier-3,Encrypted
67a66294-8fa8-8004-b52b-c29a1367f3cf,AIL,0.85,67a66294-8fa8-8004-b52b-c29a1367f3cf,1.0,0.92,1,4429527801519409865,0.1,0.97,596059402278603911,HIFEM Technology Overview,1,1.4,0.88,67a66294-8fa8-8004-b52b-c29a1367f3cf,1,0.94,0.9,Tier-3,Encrypted
67a66187-a8bc-8004-9a99-e83ac720b390,AIL,0.85,67a66187-a8bc-8004-9a99-e83ac720b390,1.0,0.92,1,-8315139585197179862,0.1,0.97,-4348222730338989913,Raleway Black Font Download,1,1.4,0.88,67a66187-a8bc-8004-9a99-e83ac720b390,1,0.94,0.9,Tier-3,Encrypted
67a64889-bae0-8004-a3ee-102863352091,AIL,0.85,67a64889-bae0-8004-a3ee-102863352091,1.0,0.92,1,4562135788631197305,0.1,0.97,-4012719738831146311,Novatech Inc. Companies Overview,1,1.4,0.88,67a64889-bae0-8004-a3ee-102863352091,1,0.94,0.9,Tier-3,Encrypted
67a6155b-fe40-8004-a837-38e47f8bbf7d,AIL,0.85,67a6155b-fe40-8004-a837-38e47f8bbf7d,1.0,0.92,1,-4975365669126308026,0.1,0.97,1717333451306041780,HiFEM NFL Performance Enhancement,1,1.4,0.88,67a6155b-fe40-8004-a837-38e47f8bbf7d,1,0.94,0.9,Tier-3,Encrypted
67a612d2-638c-8004-b03e-d6732081e020,AIL,0.85,67a612d2-638c-8004-b03e-d6732081e020,1.0,0.92,1,5543676620948904131,0.1,0.97,-5872344334440794211,tPBM for NFL CTE,1,1.4,0.88,67a612d2-638c-8004-b03e-d6732081e020,1,0.94,0.9,Tier-3,Encrypted
67a3bf8a-d0e0-8004-97e6-cf30d05beae1,AIL,0.85,67a3bf8a-d0e0-8004-97e6-cf30d05beae1,1.0,0.92,1,497104754785267962,0.1,0.97,-8819480875736123183,Avoidant Attachment Dynamics,1,1.4,0.88,67a3bf8a-d0e0-8004-97e6-cf30d05beae1,1,0.94,0.9,Tier-3,Encrypted
67a23dc4-bc34-8004-8de0-dffa14485f2d,AIL,0.85,67a23dc4-bc34-8004-8de0-dffa14485f2d,1.0,0.92,1,-7232794856103132787,0.1,0.97,1327104795839989608,HiFEM Sports Performance Enhancement,1,1.4,0.88,67a23dc4-bc34-8004-8de0-dffa14485f2d,1,0.94,0.9,Tier-3,Encrypted
67a4e1a9-b348-8004-aba1-2989f58be756,AIL,0.85,67a4e1a9-b348-8004-aba1-2989f58be756,1.0,0.92,1,9138758758886435074,0.1,0.97,-8720810536800544649,HiFEM Chest Protocol,1,1.4,0.88,67a4e1a9-b348-8004-aba1-2989f58be756,1,0.94,0.9,Tier-3,Encrypted
67a4e0d2-6678-8004-bd5a-adecc3320e9b,AIL,0.85,67a4e0d2-6678-8004-bd5a-adecc3320e9b,1.0,0.92,1,5292151482432596823,0.1,0.97,3572262693446202572,HIFEM Lower Chest Hypertrophy,1,1.4,0.88,67a4e0d2-6678-8004-bd5a-adecc3320e9b,1,0.94,0.9,Tier-3,Encrypted
67a41b28-cfb0-8004-bb9a-f19ee8e77626,AIL,0.85,67a41b28-cfb0-8004-bb9a-f19ee8e77626,1.0,0.92,1,-5650039079510500343,0.1,0.97,1690623038123305448,Green Light and Peptides,1,1.4,0.88,67a41b28-cfb0-8004-bb9a-f19ee8e77626,1,0.94,0.9,Tier-3,Encrypted
67a39e65-a010-8004-90ea-b8b5d36e0a30,AIL,0.85,67a39e65-a010-8004-90ea-b8b5d36e0a30,1.0,0.92,1,1837353217630384377,0.1,0.97,5873939800621337038,Mini HIFU Ceramide Integration,1,1.4,0.88,67a39e65-a010-8004-90ea-b8b5d36e0a30,1,0.94,0.9,Tier-3,Encrypted
67a39e06-4100-8004-8b66-84defced2c0d,AIL,0.85,67a39e06-4100-8004-8b66-84defced2c0d,1.0,0.92,1,-2879081993455643090,0.1,0.97,-7381054080299215736,Mini-HiFEM Ceramide Integration,1,1.4,0.88,67a39e06-4100-8004-8b66-84defced2c0d,1,0.94,0.9,Tier-3,Encrypted
67a29c06-523c-8004-8c8c-58a65734e331,AIL,0.85,67a29c06-523c-8004-8c8c-58a65734e331,1.0,0.92,1,2172754968709356709,0.1,0.97,-8591170155660414775,Project 2025 Overview,1,1.4,0.88,67a29c06-523c-8004-8c8c-58a65734e331,1,0.94,0.9,Tier-3,Encrypted
67a2976e-7050-8004-9579-482dd1a4b790,AIL,0.85,67a2976e-7050-8004-9579-482dd1a4b790,1.0,0.92,1,4678098656838110375,0.1,0.97,-5186283302781065621,Hitler's Rise to Power,1,1.4,0.88,67a2976e-7050-8004-9579-482dd1a4b790,1,0.94,0.9,Tier-3,Encrypted
67a27c7f-5f94-8004-be6b-1a12c220cbfc,AIL,0.85,67a27c7f-5f94-8004-be6b-1a12c220cbfc,1.0,0.92,1,-7840806615748775894,0.1,0.97,-9055640896862115740,Main Rugby Scorers,1,1.4,0.88,67a27c7f-5f94-8004-be6b-1a12c220cbfc,1,0.94,0.9,Tier-3,Encrypted
67a2735d-dd3c-8004-8989-76308f7f70bf,AIL,0.85,67a2735d-dd3c-8004-8989-76308f7f70bf,1.0,0.92,1,4222246306941577377,0.1,0.97,5303733551428546750,Rugby Playstyle Breakdown,1,1.4,0.88,67a2735d-dd3c-8004-8989-76308f7f70bf,1,0.94,0.9,Tier-3,Encrypted
